t,n,p,q,r
4.011723602134331,0.6545186593122863,0.13663821467065088,0.772588232111465,0.7448496005264671
4.034779484905218,0.6521862637989566,0.13836537774626212,0.772224863681588,0.7436758361652311
4.0578353676761045,0.6498345435432565,0.14011199133337016,0.7718510029692939,0.7424870842618475
4.080891250446991,0.6474635516268153,0.1418781723771469,0.7714665919510577,0.7412832895136333
4.103947133217878,0.6450733458159568,0.14366403530855262,0.7710715726473443,0.7400643980383461
4.127003015988765,0.6426639886163881,0.14546969192802045,0.7706658871405363,0.7388303574164118
4.150058898759652,0.6402355473265267,0.14729525128697235,0.7702494775931757,0.7375811167333035
4.17311478153054,0.6377880940894102,0.14914081956717865,0.7698222862665166,0.7363166266220516
4.196170664301427,0.6353217059431329,0.15100649995797427,0.7693842555393844,0.7350368393058657
4.219226547072314,0.6328364648697513,0.15289239253135045,0.7689353279273414,0.7337417086408465
4.2422824298432005,0.6303324578426064,0.15479859411493893,0.7684754461021557,0.7324311901587671
4.265338312614087,0.6278097768720036,0.15672519816291258,0.7680045529115676,0.7311052411099019
4.288394195384974,0.6252685190491968,0.15867229462482663,0.7675225913993537,0.7297638205058816
4.311450078155861,0.6227087865886215,0.16063996981242842,0.7670295048256829,0.7284068891625513
4.334505960926748,0.620130686868321,0.1626283062644667,0.7665252366877601,0.7270344097428089
4.357561843697635,0.6175343324685121,0.16463738260953387,0.766009730740756,0.725646346799401
4.380617726468522,0.6149198412082368,0.166667273426979,0.7654829310190154,0.7242426668176519
4.403673609239409,0.6122873361800443,0.16871804910593116,0.7649447818575426,0.7228233382581025
4.4267294920102955,0.6096369457826515,0.17078977570247705,0.7643952279137557,0.7213883315990332
4.449785374781183,0.6069688037515294,0.1728825147950398,0.7638342141895078,0.7199376193788484
4.47284125755207,0.6042830491873625,0.1749963233380095,0.7632616860533681,0.7184711762382952
4.495897140322957,0.6015798265823297,0.17713125351367956,0.7626775892631569,0.7169889789624914
4.518953023093844,0.5988592858441543,0.17928735258254672,0.7620818699887304,0.715491006522738
4.542008905864731,0.5961215823178763,0.18146466273203532,0.7614744748350071,0.7139772401180887
4.565064788635618,0.5933668768052924,0.18366322092371254,0.7608553508652307,0.7124476632166507
4.588120671406505,0.5905953355820179,0.1858830587390622,0.7602244456244632,0.7109022615965893
4.6111765541773915,0.5878071304121213,0.18812420222389103,0.7595817071632989,0.7093410233868112
4.634232436948278,0.5850024385602826,0.1903866717314443,0.758927084061796,0.7077639391072956
4.657288319719165,0.5821814428014308,0.1926704817643115,0.7582605254536144,0.7061710017090503
4.680344202490052,0.5793443314278126,0.19497564081520793,0.7575819810503551,0.7045622066136601
4.70340008526094,0.576491298253448,0.19730215120672095,0.7568914011660909,0.7029375517524029
4.726455968031827,0.5736225426159286,0.19965000893011461,0.756188736742082,0.7012970376049046
4.749511850802714,0.5707382693755145,0.2020192034832916,0.7554739393716675,0.6996406672373026
4.7725677335736005,0.5678386889114895,0.2044097177080132,0.7547469613253227,0.6979684463398914
4.795623616344487,0.5649240171157299,0.2068215276264845,0.7540077555758757,0.6962803832642209
4.818679499115374,0.5619944753834507,0.2092546022774168,0.7532562758238718,0.694576489059617
4.841735381886261,0.5590502906010858,0.2117089035516808,0.7524924765230779,0.6928567775090981
4.864791264657148,0.5560916951312682,0.21418438602767237,0.7517163129061157,0.6911212651646558
4.887847147428035,0.5531189267948697,0.21668099680651387,0.7509277410102151,0.6893699713818715
4.910903030198922,0.5501322288500671,0.21919867534722068,0.7501267177030763,0.6876029183538398
4.933958912969809,0.5471318499683985,0.221737353301966,0.749313200708831,0.6858201311443691
4.957014795740696,0.5441180442077784,0.22429695435158184,0.7484871486340917,0.6840216377204287
4.980070678511583,0.5410910709824378,0.22687739404143867,0.7476485209940782,0.6822074689838146
5.00312656128247,0.5380511950297607,0.2294785796178497,0.7467972782388091,0.6803776588020034
5.026182444053357,0.5349986863739853,0.23210040986515315,0.7459333817793492,0.6785322440381645
5.049238326824244,0.5319338202867462,0.23474277494362544,0.7450567940140981,0.6766712645803015
5.072294209595131,0.528856877244428,0.2374055562283875,0.7441674783551109,0.6747947633694933
5.095350092366018,0.525768142882308,0.24008862614946747,0.7432653992544368,0.6729027864272051
5.118405975136905,0.5226679079454636,0.24279184803318912,0.7423505222304643,0.6709953828816402
5.1414618579077915,0.5195564682364244,0.24551507594505845,0.7414228138942602,0.6690726049931024
5.164517740678678,0.5164341245595497,0.24825815453432568,0.7404822419758899,0.6671345081783416
5.187573623449565,0.5133011826621119,0.251020918880404,0.7395287753507043,0.6651811510338511
5.210629506220452,0.5101579531720728,0.25380319434132964,0.7385623840655834,0.6632125953580903
5.23368538899134,0.5070047515325367,0.25660479640445255,0.7375830393651199,0.6612289061726012
5.256741271762227,0.5038418979328694,0.2594255305395504,0.736590713717731,0.659230151741994
5.279797154533114,0.5006697172364734,0.2622651920545629,0.735585380841684,0.6572164035927682
5.302853037304001,0.4974885389052111,0.26512356595414427,0.7345670157310222,0.6551877365309472
5.3259089200748875,0.49429869692047124,0.2680004268012402,0.7335355946813763,0.6531442286584934
5.348964802845774,0.4911005297008745,0.2708955385818924,0.7324910953156473,0.65108596138848
5.372020685616661,0.4878943800166181,0.2738086545734835,0.7314334966095465,0.6490130194589893
5.395076568387548,0.4846805949004611,0.27673951721663187,0.7303627789169782,0.6469254909457142
