time,N,P,Q,R
266.76,4.32279537890425,0.9148016580552072,2.722174920784681,3.3539695248809624
266.78000000000003,4.327992480307379,0.9144856178191598,2.724451566384203,3.357460368366746
266.8,4.333198575342023,0.9141697284316022,2.7267325862869742,3.360957359502115
266.82,4.338413679849911,0.9138539898916445,2.7290179868840023,3.364460508542667
266.84000000000003,4.343637809702553,0.9135384021984517,2.7313077745802183,3.367969825764126
266.86,4.348870980801248,0.913222965351247,2.73360195579448,3.371485321462349
266.88,4.35411320907722,0.9129076793493057,2.735900536959634,3.3750070059534196
266.9,4.359364510491613,0.9125925441919597,2.7382035245225103,3.378534889573644
266.92,4.364624901035564,0.9122775598785953,2.7405109249439583,3.3820689826796038
266.94,4.369894396730204,0.9119627264086573,2.742822744698845,3.3856092956481545
266.96,4.375173013626785,0.9116480437816437,2.745138990276115,3.3891558388765173
266.98,4.3804607678066985,0.9113335119971083,2.747459668178794,3.3927086227822856
267.0,4.38575767538147,0.9110191310546641,2.7497847849239916,3.3962676578034303
267.02,4.391063752492906,0.9107049009539776,2.7521143470429634,3.399832954398395
267.04,4.396379015313099,0.9103908216947715,2.754448361081115,3.4034045230461003
267.06,4.401703480044428,0.9100768932768281,2.756786833598003,3.4069823742459504
267.08,4.407037162919704,0.9097631156999837,2.7591297711674003,3.4105665185179275
267.1,4.412380080202177,0.9094494889641315,2.761477180377297,3.4141569664025986
267.12,4.417732248185535,0.9091360130692245,2.7638290678299033,3.417753728461119
267.14,4.423093683194051,0.9088226880152703,2.7661854401417143,3.4213568152753293
267.16,4.428464401582586,0.9085095138023338,2.768546303943511,3.424966237447762
267.18,4.433844419736594,0.9081964904305402,2.770911665880364,3.428582005601643
267.2,4.439233754072265,0.9078836179000697,2.773281532611698,3.4322041303809927
267.22,4.444632421036531,0.9075708962111604,2.775655910811293,3.4358326224506284
267.24,4.450040437107071,0.907258325364111,2.7780348071672885,3.4394674924961697
267.26,4.455457818792451,0.9069459053592759,2.780418228382246,3.443108751224137
267.28000000000003,4.460884582632132,0.9066336361970675,2.782806181173154,3.446756409361957
267.3,4.466320745196476,0.9063215178779597,2.78519867227143,3.4504104776579645
267.32,4.471766323086885,0.9060095504024821,2.787595708422983,3.4540709668815044
267.34000000000003,4.4772213329358115,0.9056977337712233,2.78999729638822,3.457737887822934
267.36,4.48268579140676,0.9053860679848335,2.7924034429420455,3.4614112512936304
267.38,4.48815971519443,0.9050745530440191,2.7948141548739285,3.4650910681260862
267.4,4.493643121024712,0.9047631889495469,2.7972294389878978,3.468777349173907
267.42,4.499136025654759,0.9044519757022421,2.799649302102579,3.472470105311866
267.44,4.504638445872988,0.9041409133029923,2.802073751051191,3.4761693474359006
267.46,4.510150398499217,0.9038300017527421,2.8045027926816113,3.47987508646321
267.48,4.515671900384671,0.9035192410524959,2.806936433856379,3.4835873333322627
267.5,4.521202968411989,0.903208631203321,2.8093746814526974,3.487306099002798
267.52,4.526743619495369,0.9028981722063419,2.8118175423624994,3.491031394455929
267.54,4.532293870580571,0.902587864062744,2.8142650234924513,3.4947632306941445
267.56,4.537853738644923,0.9022777067737755,2.816717131763956,3.4985016187413174
267.58,4.543423240697467,0.9019677003407426,2.819173874113217,3.5022465696428027
267.6,4.549002393778965,0.9016578447650125,2.8216352574912436,3.5059980944654425
267.62,4.554591214961899,0.9013481400480161,2.8241012888638526,3.5097562042975725
267.64,4.560189721350625,0.9010385861912427,2.8265719752117358,3.5135209102491207
267.66,4.56579793008137,0.9007291831962427,2.8290473235304616,3.517292223451615
267.68,4.571415858322243,0.9004199310646311,2.8315273408304793,3.5210701550581844
267.7,4.577043523273377,0.9001108297980817,2.8340120341371846,3.5248547162436648
267.72,4.582680942166939,0.8998018793983297,2.8365014104909236,3.528645918204601
267.74,4.5883281322671285,0.8994930798671754,2.8389954769469963,3.5324437721592514
267.76,4.59398511087033,0.8991844312064785,2.841494240575722,3.536248289347692
267.78000000000003,4.599651895305115,0.8988759334181607,2.8439977084624437,3.5400594810318196
267.8,4.605328502932248,0.8985675865042091,2.8465058877075307,3.5438773584953576
267.82,4.611014951144833,0.8982593904666705,2.849018785426446,3.547701933043957
267.84000000000003,4.61671125736832,0.8979513453076544,2.8515364087497503,3.551533216005204
267.86,4.6224174390605075,0.8976434510293362,2.8540587648231037,3.5553712187286215
267.88,4.628133513711693,0.8973357076339513,2.8565858608073342,3.559215952585775
267.9,4.63385949884466,0.8970281151237997,2.8591177038784337,3.563067428970265
267.92,4.6395954120147636,0.8967206735012433,2.8616543012275972,3.566925659297786
267.94,4.645341270809919,0.8964133827687107,2.8641956600612186,3.5707906550061224
267.96,4.6510970928507485,0.8961062429286915,2.866741787600959,3.5746624275552503
267.98,4.6568628957905895,0.8957992539837388,2.8692926910837495,3.5785409884273434
268.0,4.662638697315497,0.8954924159364729,2.871848377761795,3.582426349126777
