parameter,label,factor,b,F,G,H,S,a_hat,a_H_dim,tau_mode_H,tau_mean_H,omega_0_dim,T_0,N_star,P_star,G_4,ell_1,a_H_ratio,tau_ratio,omega_ratio,P_star_ratio
gamma,$\gamma$,0.872,0.19771690261280506,0.9609080264211985,-0.3954338052256101,-2.0,-0.0,2.692701904066901,0.41667677074102444,2.399941801942989,4.799883603885978,0.0498447158209266,126.05519368899039,17.44,1.4423127508147469,-2.012939425155436,-3.1245868326934434,1.1794145060687555,0.847878328487935,0.9507260777249195,1.0129865047691353
gamma,$\gamma$,0.876,0.19862386088167114,0.9605485618884586,-0.3972477217633423,-2.0,-0.0,2.6783150911531703,0.41445051215031503,2.4128333074355446,4.825666614871089,0.049934192052738254,125.82931752542562,17.52,1.4417731983656248,-2.012492968227023,-3.1182961672179177,1.1731130228555846,0.8524327839834274,0.952432725772137,1.0126075582824825
gamma,$\gamma$,0.88,0.19953081915053722,0.9601874522091156,-0.39906163830107444,-2.0,-0.0,2.6640449316620054,0.41224230486017366,2.4257578327367075,4.851515665473415,0.050023104950241634,125.60566389130621,17.6,1.4412311765689094,-2.0120347579802234,-3.112044872702666,1.166862634321163,0.856998905086855,0.9541286289167399,1.0122268774869663
gamma,$\gamma$,0.884,0.2004377774194033,0.9598246973831698,-0.4008755548388066,-2.0,-0.0,2.6498898052033275,0.4100518981265785,2.4387156956686273,4.877431391337255,0.050111454592468525,125.38421321587249,17.68,1.440686685424601,-2.0115646528590263,-3.105832305296395,1.1606626307279737,0.8615768040819878,0.9558137886661613,1.0118444623825866
gamma,$\gamma$,0.888,0.20134473568826938,0.959460297410621,-0.40268947137653877,-2.0,-0.0,2.6358481207113695,0.4078790457432394,2.451707216725965,4.90341443345193,0.05019924103228691,125.1649462815264,17.76,1.4401397249326995,-2.0110825102376584,-3.0996578283080933,1.1545123151826684,0.8661665941967702,0.9574882060287923,1.0114603129693438
gamma,$\gamma$,0.892,0.20225169395713546,0.9590942522914692,-0.40450338791427093,-2.0,-0.0,2.621918315788947,0.405723505940129,2.4647327191034525,4.929465438206905,0.0502864642967205,124.94784421718337,17.84,1.4395902950932042,-2.010588186418032,-3.093520812032672,1.148411003348856,0.8707683896130585,0.9591518815200766,1.0110744292472373
gamma,$\gamma$,0.896,0.20315865222600155,0.9587265620257146,-0.4063173044520031,-2.0,-0.0,2.608098856069316,0.4035850412847341,2.4777925287237985,4.955585057447597,0.050373124387261575,124.73288849179438,17.92,1.4390383959061162,-2.010081536627336,-3.087420633580767,1.142358023167593,0.8753823054764786,0.9608048151684778,1.0106868112162677
gamma,$\gamma$,0.9,0.20406561049486763,0.958357226613357,-0.40813122098973525,-2.0,-0.0,2.594388234595077,0.401463418585946,2.4908869742659214,4.981773948531843,0.05045922128017778,124.5200609080317,18.0,1.4384840273714345,-2.009562415015796,-3.081356676712606,1.1363527145853425,0.8800084579064011,0.9624470065213305,1.0102974588764344
gamma,$\gamma$,0.904,0.2049725687637337,0.9579862460543964,-0.4099451375274674,-2.0,-0.0,2.5807849712135966,0.39935840880050555,2.5040163871935333,5.0080327743870665,0.050544754926812645,124.30934359613492,18.080000000000002,1.4379271894891599,-2.009030674654593,-3.0753283316758186,1.1303944292891646,0.8846469640060403,0.964078454650573,1.0099063722277377
gamma,$\gamma$,0.908,0.2058795270325998,0.957613620348833,-0.4117590540651996,-2.0,-0.0,2.567287611988421,0.3972697869419242,2.517181101784081,5.034362203568162,0.05062972525388007,124.10071900791259,18.160000000000004,1.4373678822592921,-2.008486167533952,-3.069334995047083,1.1244825304489143,0.8892979418726775,0.9656991581583639,1.0095135512701778
gamma,$\gamma$,0.912,0.20678648530146587,0.9572393494966667,-0.41357297060293174,-2.0,-0.0,2.5538947286262133,0.3951973319918061,2.5303814551580364,5.060762910316073,0.05071413216375313,123.89416991089442,18.240000000000002,1.4368061056818309,-2.007928744561386,-3.0633760695774868,1.118616392466237,0.8939615106080102,0.9673091151825909,1.0091189960037543
gamma,$\gamma$,0.916,0.2076934435703319,0.9568634334978974,-0.4153868871406638,-2.0,-0.0,2.540604917918728,0.39314082681349766,2.543617787308543,5.087235574617086,0.0507979755347471,123.68967938263067,18.32,1.4362418597567765,-2.0073582555601255,-3.0574509640415233,1.1127954007301508,0.8986377903286255,0.9689083234022687,1.0087227064284676
gamma,$\gamma$,0.92,0.20860040183919798,0.9564858723525251,-0.41720080367839596,-2.0,-0.0,2.527416801199358,0.39110005806799225,2.5568904411314386,5.113780882262877,0.050881255221396963,123.48723080513419,18.4,1.435675144484129,-2.0067745492676963,-3.0515590930895797,1.107018951379014,0.9033269021766064,0.9704967800428328,1.0083246825443175
gamma,$\gamma$,0.924,0.20950736010806406,0.95610666606055,-0.4190147202161281,-2.0,-0.0,2.5143290238138434,0.38907481613202555,2.57019976245563,5.14039952491126,0.05096397105472961,123.2868078594611,18.48,1.435105959863888,-2.0061774733346818,-3.045699877103854,1.1012864510686895,0.9080289683302639,0.9720744818813309,1.007924924351304
gamma,$\gamma$,0.928,0.21041431837693014,0.9557258146219719,-0.4208286367538603,-2.0,-0.0,2.5013402546046706,0.3870648950182905,2.5835461000738538,5.1670922001477075,0.05104612284253064,123.08839452042689,18.56,1.4345343058960538,-2.0055668743236605,-3.0398727420576077,1.0955973167467132,0.912744112015004,0.9736414252515122,1.0075234318494268
gamma,$\gamma$,0.932,0.21132127664579622,0.9553433180367908,-0.42264255329159245,-2.0,-0.0,2.4884491854087853,0.38507009229771166,2.5969298057738115,5.193859611547623,0.05112771036960624,122.89197505145341,18.64,1.4339601825806265,-2.0049425977082915,-3.0340771193775984,1.0899509754322887,0.9174724575143273,0.9751976060488214,1.0071202050386865
gamma,$\gamma$,0.936,0.2122282349146623,0.9549591763050069,-0.4244564698293246,-2.0,-0.0,2.4756545305682147,0.3830902090237172,2.610351234369683,5.220702468739366,0.05120873339804001,122.69753399954377,18.72,1.433383589917606,-2.004304487872614,-3.028312445809711,1.0843468640019367,0.9222141301809621,0.9767430197352986,1.0067152439190827
gamma,$\gamma$,0.9400000000000001,0.2131351931835284,0.9545733894266201,-0.4262703863670568,-2.0,-0.0,2.462955026453201,0.3811250496584477,2.623810743734028,5.247621487468056,0.05128919166744488,122.50505619038158,18.8,1.4328045279069923,-2.003652388110485,-3.022578163287583,1.0787844289806279,0.9269692564481363,0.978277661344384,1.0063085484906158
gamma,$\gamma$,0.944,0.21404215145239447,0.9541859574016303,-0.42808430290478894,-2.0,-0.0,2.45034943099749,0.37917442200084456,2.6373086948300872,5.2746173896601745,0.051369084895210436,122.31452672355118,18.88,1.4322229965487854,-2.0029861406252216,-3.0168737188042423,1.073263126338235,0.9317379638409878,0.9798015254856345,1.0059001187532852
gamma,$\gamma$,0.948,0.21494910972126055,0.9537968802300375,-0.4298982194425211,-2.0,-0.0,2.4378365232454087,0.37723813711656423,2.650845451744467,5.301690903488934,0.05144841277674556,122.12593096787538,18.96,1.4316389958429847,-2.0023055865294053,-3.0111985642865857,1.0677824212911537,0.9365203809881119,0.9813146063493527,1.005489954707091
gamma,$\gamma$,0.952,0.21585606799012658,0.9534061579118418,-0.43171213598025315,-2.0,-0.0,2.4254151029103994,0.3753160092696639,2.6644213817202287,5.328842763440457,0.05152717498571679,121.93925455686772,19.04,1.4310525257895912,-2.0016105658448677,-3.005552156472679,1.062341788108936,0.9413166376332517,0.9828168977111329,1.0050780563520336
gamma,$\gamma$,0.956,0.21676302625899266,0.9530137904470433,-0.4335260525179853,-2.0,-0.0,2.413083989944636,0.3734078558560028,2.6780368551904004,5.356073710380801,0.05160537117428192,121.75448338429698,19.119999999999997,1.4304635863886046,-2.000900917502879,-2.9999339567918186,1.0569407099257817,0.9461268646471379,0.9843083929363169,1.004664423688113
gamma,$\gamma$,0.96,0.21766998452785874,0.9526197778356418,-0.4353399690557175,-2.0,-0.0,2.400842024119464,0.37151349733831823,2.69169224581187,5.38338449162374,0.05168300097331994,121.57160359985915,19.2,1.4298721776400245,-2.00017647934448,-2.9943434312471653,1.0515786785567696,0.9509511940394624,0.9857890849843796,1.0042490567153286
gamma,$\gamma$,0.964,0.21857694279672482,0.9522241200776372,-0.43715388559344964,-2.0,-0.0,2.388688064616281,0.36963275718291716,2.705387930499726,5.410775860999452,0.05176006399265631,121.3906016049563,19.279999999999998,1.4292782995438513,-1.9994370881210302,-2.988780050301038,1.0462551943186607,0.9557897589710103,0.9872589664132261,1.0038319554336812
gamma,$\gamma$,0.968,0.2194839010655909,0.9518268171730299,-0.4389678021311818,-2.0,-0.0,2.376620989627612,0.3677654617979455,2.719124289461992,5.438248578923984,0.05183655982128464,121.21146404857761,19.36,1.4286819521000846,-1.9986825794949277,-2.9832432887626648,1.040969765855168,0.9606426937659319,0.9887180293834195,1.00341311984317
gamma,$\gamma$,0.972,0.22039085933445698,0.9514278691218196,-0.44078171866891397,-2.0,-0.0,2.3646396959680493,0.36591144047318386,2.7329017062348067,5.465803412469613,0.05191248802758424,121.03417782328118,19.439999999999998,1.4280831353087253,-1.9979127880405116,-2.977732625678391,1.0357219099665473,0.9655101339241717,0.9901662656623311,1.002992549943796
gamma,$\gamma$,0.976,0.22129781760332307,0.9510272759240064,-0.44259563520664613,-2.0,-0.0,2.3527430986947917,0.3640705253213281,2.7467205677180306,5.493441135436061,0.0519878481595339,120.85873006127358,19.52,1.4274818491697723,-1.9971275472451633,-2.9722475442242753,1.03051115144339,0.9703922161340471,0.9916036666282175,1.002570245735558
gamma,$\gamma$,0.98,0.22220477587218915,0.9506250375795902,-0.4444095517443783,-2.0,-0.0,2.3409301307375077,0.36224255122071414,2.7605812642112846,5.521162528422569,0.05206263974492209,120.68510813058445,19.599999999999998,1.426878093683226,-1.9963266895105771,-2.966787531600963,1.0253370229045038,0.9752890782849811,0.9930302232742299,1.0021462072184568
gamma,$\gamma$,0.984,0.22311173414105523,0.9502211540885711,-0.44622346828211046,-2.0,-0.0,2.3291997425372566,0.3604273557594427,2.7744841894504324,5.548968378900865,0.05213686229155347,120.51329963133408,19.68,1.4262718688490865,-1.9955100461542412,-2.9613520789308416,1.0201990646387564,0.9802008594803908,0.9944459262123532,1.0017204343924921
gamma,$\gamma$,0.988,0.2240186924099213,0.9498156254509491,-0.4480373848198426,-2.0,-0.0,2.317550901694203,0.35862477918086605,2.7884297406445184,5.576859481289037,0.05221051528745194,120.34329239209139,19.759999999999998,1.425663174667354,-1.9946774474110873,-2.95594068115735,1.0150968244507754,0.9851277000507379,0.9958507656772789,1.0012929272576643
gamma,$\gamma$,0.992,0.2249256506787874,0.949408451666724,-0.4498513013575748,-2.0,-0.0,2.305982592623892,0.3568346643303989,2.8024183185131477,5.604836637026295,0.052283598201060315,120.17507446632017,19.84,1.425052011138028,-1.9938287224353473,-2.9505528369464433,1.010029857510393,0.990069741566734,0.9972447315302134,1.000863685813973
gamma,$\gamma$,0.996,0.22583260894765347,0.9489996327358963,-0.45166521789530695,-2.0,-0.0,2.294493816221835,0.3550568566036154,2.816450327324329,5.632900654648658,0.05235611048143667,120.0086341289112,19.919999999999998,1.4244383782611092,-1.992963699302598,-2.9451880485901154,1.0049977262057352,0.9950271268527107,0.9986278132626236,1.0004327100614183
gamma,$\gamma$,1.0,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4238222760365966,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0
gamma,$\gamma$,1.004,0.22764652548538564,0.9481770594344316,-0.4552930509707713,-2.0,-0.0,2.271750945447801,0.35153755655142904,2.8446462728192246,5.689292545638449,0.05249942084295322,119.68104040566674,20.080000000000002,1.4232037044644912,-1.9911840654887165,-2.9345256661748333,0.995036255290581,1.0049885063815784,1.001361280504998,0.9995655556297185
gamma,$\gamma$,1.008,0.22855348375425172,0.947763305063795,-0.45710696750850344,-2.0,-0.0,2.260494932360272,0.3497957673182256,2.8588110361274133,5.7176220722548265,0.05257021772701547,119.5198646466838,20.16,1.4225826635447922,-1.990269105586461,-2.9292270939891583,0.9901060752747833,1.0099927926636254,1.0027116431821868,0.9991293769505735
gamma,$\gamma$,1.012,0.2294604420231178,0.9473479055465553,-0.4589208840462356,-2.0,-0.0,2.2493146138924667,0.34806569129756193,2.873020883707548,5.746041767415096,0.05264044158404712,119.36042172343267,20.240000000000002,1.4219591532775002,-1.9893371490905294,-2.923949621226265,0.9852090498136721,1.0150130068223848,1.0040510760801145,0.9986914639625651
gamma,$\gamma$,1.016,0.23036740029198388,0.9469308608827128,-0.46073480058396776,-2.0,-0.0,2.238209068583609,0.3463471858998334,2.8872762381537256,5.774552476307451,0.052710091769019425,119.20270096878401,20.32,1.421333173662615,-1.9883880187206158,-2.9186927669297837,0.9803447753036388,1.020049298156634,1.0053795668956593,0.9982518166656934
gamma,$\gamma$,1.02,0.23127435856084996,0.9465121710722674,-0.4625487171216999,-2.0,-0.0,2.2271773896024536,0.34464011079925244,2.9015775258454597,5.803155051690919,0.05277916761863289,119.0466919179188,20.400000000000002,1.4207047247001365,-1.9874215361340966,-2.9134560532309934,0.9755128545488693,1.0251018173025048,1.0066971029772063,0.9978104350599584
gamma,$\gamma$,1.024,0.23218131682971604,0.9460918361152191,-0.4643626336594321,-2.0,-0.0,2.2162186844639526,0.3429443278900054,2.9159251769888903,5.831850353977781,0.052847668451493114,118.89238430540574,20.48,1.4200738063900646,-1.986437521929443,-2.90823900526536,0.9707128966372426,1.0301707162480422,1.0080036713280032,0.9973673191453597
gamma,$\gamma$,1.028,0.23308827509858213,0.9456698560115677,-0.46617655019716425,-2.0,-0.0,2.2053320747525746,0.34125970124343763,2.930319625658495,5.86063925131699,0.052915593568284035,118.73976806234926,20.560000000000002,1.4194404187323997,-1.9854357956498252,-2.903041151090729,0.965944516819144,1.0352561483479412,1.0092992586094642,0.9969224689218977
gamma,$\gamma$,1.032,0.2339952333674482,0.9452462307613134,-0.4679904667348964,-2.0,-0.0,2.1945166958520845,0.3395860970662391,2.944761309839318,5.889522619678636,0.05298294225193863,118.58883331360644,20.64,1.4188045617271412,-1.9844161757869219,-2.897862021607151,0.9612073363891074,1.040358268338465,1.0105838511444265,0.9964758843895722
gamma,$\gamma$,1.036,0.2349021916363143,0.9448209603644563,-0.4698043832726286,-2.0,-0.0,2.183771696681623,0.3379233836596044,2.9592506714697078,5.9185013429394155,0.053049713767807184,118.43957037507127,20.720000000000002,1.4181662353742899,-1.9833784797849487,-2.8927011504783153,0.956500982570217,1.0454772323525447,1.0118574349203582,0.9960275655483836
gamma,$\gamma$,1.04,0.23580914990518037,0.9443940448209962,-0.47161829981036074,-2.0,-0.0,2.173096239437906,0.3362714313793399,2.9737881564845856,5.947576312969171,0.05311590736382322,118.29196975102433,20.8,1.4175254396738453,-1.9823225240448556,-2.887558074054461,0.9518250884011891,1.050613197935066,1.013119995592525,0.9955775123983315
gamma,$\gamma$,1.044,0.23671610817404645,0.9439654841309332,-0.4734322163480929,-2.0,-0.0,2.162489499343383,0.33463011259689307,2.988374214859242,5.976748429718484,0.053181522270667095,118.14602213154684,20.880000000000003,1.4168821746258073,-1.9812481239287543,-2.8824323312968367,0.9471792926260653,1.0557663240583404,1.0143715184871098,0.9951257249394159
gamma,$\gamma$,1.048,0.23762306644291253,0.9435352782942672,-0.47524613288582507,-2.0,-0.0,2.1519506644002053,0.33299930166128094,3.0030093006536585,6.006018601307317,0.05324655770192751,118.0017183899972,20.96,1.416236440230176,-1.9801550937645354,-2.8773234637035827,0.9425632395864493,1.060936771137766,1.0156119886042931,0.9946722031716367
gamma,$\gamma$,1.052,0.23853002471177856,0.9431034273109983,-0.4770600494235571,-2.0,-0.0,2.1414789351498333,0.33137887486189066,3.01769387205739,6.03538774411478,0.05331101285426064,117.85904958054894,21.04,1.4155882364869514,-1.9790432468506955,-2.8722310152370523,0.9379765791162131,1.0661247010476818,1.0168413906212892,0.9942169470949943
gamma,$\gamma$,1.056,0.23943698298064464,0.9426699311811265,-0.4788739659612893,-2.0,-0.0,2.1310735244381487,0.3297687103921324,3.0324283914349746,6.064856782869949,0.05337488690754756,117.71800693578804,21.12,1.414937563396134,-1.9779123954613727,-2.8671545322524996,0.9334189664386163,1.0713302771374125,1.0180597088953474,0.9937599567094888
gamma,$\gamma$,1.06,0.24034394124951072,0.9422347899046517,-0.48068788249902145,-2.0,-0.0,2.1207336571859154,0.3281686883139201,3.047213325371915,6.09442665074383,0.05343817902504931,117.57858186436935,21.2,1.414284420957723,-1.9767623508515826,-2.86209356342812,0.9288900620657667,1.0765536642475118,1.0192669274667105,0.9933012320151196
gamma,$\gamma$,1.064,0.2412508995183768,0.941798003481574,-0.4825017990367536,-2.0,-0.0,2.110458570164461,0.3265786905229592,3.06204914472121,6.12409828944242,0.0535008883535604,117.44076594872934,21.28,1.4136288091717188,-1.975592923262663,-2.857047659696381,0.9243895317003673,1.0817950287262028,1.0204630300615432,0.9928407730118869
gamma,$\gamma$,1.068,0.2421578577872429,0.9413595719118935,-0.4843157155744858,-2.0,-0.0,2.1002475117761663,0.32499860071477926,3.076936324650844,6.153872649301688,0.05356301402355669,117.3045509428629,21.36,1.4129707280381216,-1.974403921927956,-2.8520163741768676,0.9199170461395701,1.0870545384461543,1.021648000094752,0.992378579699791
gamma,$\gamma$,1.072,0.24306481605610897,0.9409194951956099,-0.48612963211221794,-2.0,-0.0,2.090099741841743,0.32342830435181685,3.091875344689147,6.183750689378294,0.053624555149365954,117.16992877010146,21.44,1.4123101775569311,-1.9731951550785338,-2.846999262108823,0.915472281181804,1.0923323628205075,1.0228218206732387,0.9919146520788318
gamma,$\gamma$,1.076,0.24397177432497505,0.9404777733327234,-0.4879435486499501,-2.0,-0.0,2.080014531386895,0.3218676886304023,3.1068666887787257,6.2137333775574515,0.05368551082926516,117.03689152110074,21.52,1.4116471577281473,-1.9719664299496074,-2.841995880789395,0.9110549175333292,1.0976286728219289,1.0239844745977555,0.991448990149009
gamma,$\gamma$,1.08,0.24487873259384113,0.9400344063232341,-0.48975746518768226,-2.0,-0.0,2.0699911624423932,0.3203166424498232,3.1219108453181525,6.243821690636305,0.05374588014569071,116.90543145163035,21.6,1.4109816685517702,-1.9707175527863983,-2.837005789505864,0.9066646407206712,1.1029436409973374,1.0251359443669161,0.9909815939103228
gamma,$\gamma$,1.084,0.2457856908627072,0.9395893941671417,-0.4915713817254144,-2.0,-0.0,2.060028927840633,0.3187750563808431,3.1370083072161457,6.274016614432291,0.05380566216534105,116.77554098064616,21.68,1.4103137100277998,-1.9694483288509097,-2.832028549475659,0.9023011410015119,1.1082774414870482,1.0262762121791518,0.9905124633627732
gamma,$\gamma$,1.088,0.2466926491315733,0.9391427368644465,-0.4933852982631466,-2.0,-0.0,2.0501271310208313,0.3172428226355565,3.152159571940211,6.304319143880422,0.05386485593933233,116.64721268829348,21.76,1.4096432821562364,-1.968158562428566,-2.8270637237840783,0.8979641132793635,1.1136302500419548,1.0274052599356813,0.9900415985063603
gamma,$\gamma$,1.092,0.24759960740043938,0.9386944344151483,-0.49519921480087875,-2.0,-0.0,2.040285085837569,0.3157198350377629,3.1673651415673363,6.334730283134673,0.053923460503340015,116.52043931398666,21.84,1.4089703849370796,-1.9668480568351356,-2.8221108773238655,0.8936532570197115,1.119002244041441,1.028523069243211,0.989568999341084
gamma,$\gamma$,1.096,0.24850656566930546,0.9382444868192472,-0.4970131313386109,-2.0,-0.0,2.030502116373598,0.31420598899399965,3.182625522835266,6.365251045670532,0.053981474877739195,116.39521375453633,21.92,1.4082950183703296,-1.9655166144238916,-2.8171695767358624,0.8893682761680218,1.1243936025114947,1.0296296214166119,0.9890946658669443
gamma,$\gamma$,1.1,0.24941352393817154,0.9377928940767432,-0.4988270478763431,-2.0,-0.0,2.0207775567567703,0.31270118146521286,3.197941227194395,6.39588245438879,0.054038898067743785,116.27152906232308,22.0,1.4076171824559864,-1.9641640365929598,-2.81223939035064,0.8851088790695556,1.1298045061430413,1.0307248974815744,0.9886185980839411
gamma,$\gamma$,1.104,0.2503204822070376,0.9373396561876361,-0.5006409644140752,-2.0,-0.0,2.011110750980986,0.3112053109390507,3.213312770860293,6.426625541720586,0.054095729063544366,116.1493784435172,22.080000000000002,1.4069368771940496,-1.9627901237929093,-2.807319888131163,0.8808747783909436,1.135235137310501,1.0318088781772372,0.9881407959920744
gamma,$\gamma$,1.108,0.2512274404759037,0.9368847731519263,-0.5024548809518073,-2.0,-0.0,2.001501052731076,0.3097182774027649,3.2287406748668452,6.4574813497336905,0.054151966840445105,116.02875525634262,22.160000000000004,1.40625410258452,-1.9613946755345595,-2.8024106416164067,0.8766656910434846,1.1406856800905623,1.0328815439587997,0.9876612595913445
gamma,$\gamma$,1.112,0.2521343987447698,0.9364282449696134,-0.5042687974895396,-2.0,-0.0,1.9919478252114902,0.30823998231670163,3.2442254651200586,6.488450930240117,0.054207610358999334,115.90965300938555,22.240000000000002,1.405568858627397,-1.9599774903969922,-2.7975112238659148,0.8724813381081086,1.1461563202811917,1.0339428750001067,0.9871799888817512
gamma,$\gamma$,1.116,0.25304135701363584,0.9359700716406977,-0.5060827140272717,-2.0,-0.0,1.9824504409787287,0.3067703285883714,3.259767672452487,6.519535344904974,0.054262658565144326,115.79206535994528,22.320000000000004,1.4048811453226808,-1.9585383660358102,-2.7926212094052905,0.8683214447619829,1.151647245420861,1.0349928511962203,0.9866969838632944
gamma,$\gamma$,1.12,0.25394831528250195,0.935510253165179,-0.5078966305650039,-2.0,-0.0,1.9730082817772778,0.3053092205470613,3.275367832678532,6.550735665357064,0.05431711039033325,115.67598611243129,22.400000000000002,1.4041909626703715,-1.9570770991916089,-2.7877401741726664,0.8641857402066505,1.1571586448080855,1.0360314521659362,0.9862122445359742
gamma,$\gamma$,1.124,0.254855273551368,0.9350487895430574,-0.509710547102736,-2.0,-0.0,1.963620738379746,0.303856563919097,3.291026486649319,6.582052973298638,0.05437096475167554,115.56140921678161,22.480000000000004,1.4034983106704688,-1.9555934856986454,-2.7828676954655274,0.8600739575980086,1.1626907095208103,1.0370586572544611,0.9857257708997907
gamma,$\gamma$,1.1280000000000001,0.2557622318202341,0.9345856807743328,-0.5115244636404682,-2.0,-0.0,1.9542872104288591,0.3024122658033929,3.3067441803108917,6.613488360621783,0.05442422055205379,115.44832876696991,22.560000000000002,1.4028031893229729,-1.9540873204938267,-2.7780033518896703,0.8559858339771028,1.1682436324369703,1.0380744455356425,0.9852375629547437
gamma,$\gamma$,1.1320000000000001,0.25666919008910016,0.9341209268590054,-0.5133383801782003,-2.0,-0.0,1.9450071062849412,0.30097623464785067,3.3225214647595807,6.645042929519161,0.05447687668026969,115.33673899948849,22.640000000000004,1.4021055986278836,-1.952558397625801,-2.77314672330728,0.8519211102033222,1.1738176082540517,1.039078795814752,0.9847476207008333
gamma,$\gamma$,1.136,0.25757614835796616,0.933654527797075,-0.5151522967159323,-2.0,-0.0,1.935779842875099,0.2995483802260214,3.3383588963006887,6.676717792601377,0.05452893201116696,115.22663429191782,22.719999999999995,1.4014055385852016,-1.9510065102643799,-2.7682973907870965,0.8478795308883416,1.1794128335098248,1.0400716866308304,0.9842559441380597
gamma,$\gamma$,1.14,0.25848310662683227,0.9331864835885416,-0.5169662132536645,-2.0,-0.0,1.9266048455462481,0.29812861361436305,3.3542570365068194,6.708514073013639,0.05458038540576245,115.1180091615151,22.799999999999997,1.4007030091949257,-1.9494314507101473,-2.7634549365548433,0.8438608443317475,1.1850295066029506,1.041053096259188,0.9837625332664225
gamma,$\gamma$,1.144,0.2593900648956983,0.9327167942334054,-0.5187801297913966,-2.0,-0.0,1.9174815479211718,0.2967168471699659,3.37021645227707,6.74043290455414,0.054631235711375174,115.01085826384333,22.879999999999995,1.3999980104570569,-1.947833010404322,-2.758618943944521,0.8398648024579901,1.1906678278138936,1.0420230027138657,0.9832673880859218
gamma,$\gamma$,1.148,0.26029702316456443,0.9322454597316662,-0.5205940463291289,-2.0,-0.0,1.9084093917576135,0.29531299450874837,3.386237715896975,6.77247543179395,0.054681481761754754,114.9051763914372,22.959999999999997,1.399290542371595,-1.946210979938838,-2.7537889973504184,0.8358911607546655,1.1963279993260993,1.0429813837500856,0.982770508596558
gamma,$\gamma$,1.152,0.2612039814334305,0.9317724800833241,-0.522407962866861,-2.0,-0.0,1.899387826810359,0.29391697048411536,3.4023214050991473,6.8046428101982945,0.054731122377209056,114.80095847250537,23.04,1.3985806049385396,-1.9445651490666933,-2.748964682179899,0.8319396782121073,1.2020102252474183,1.0439282168666848,0.9822718947983308
gamma,$\gamma$,1.156,0.2621109397022966,0.931297855288379,-0.5242218794045932,-2.0,-0.0,1.8904163106961969,0.29252869116606156,3.418468103124708,6.836936206249416,0.05478015636473139,114.69819956966812,23.119999999999997,1.397868198157891,-1.9428953067125114,-2.7441455848068603,0.8280101172642389,1.2077147116318083,1.0448634793085412,0.98177154669124
gamma,$\gamma$,1.16,0.26301789797116265,0.9308215853468311,-0.5260357959423253,-2.0,-0.0,1.8814943087626859,0.2911480738208643,3.434678398783684,6.869356797567368,0.05482858251814154,114.59689487869986,23.2,1.3971533220296493,-1.9412012409833315,-2.7393312925251374,0.8241022437310923,1.2134416665006724,1.0457871480692649,0.9812694642752858
gamma,$\gamma$,1.164,0.26392485624002876,0.9303436702586801,-0.5278497124800575,-2.0,-0.0,1.8726212939558122,0.28977503689060424,3.4509528865232086,6.901905773046417,0.054876399618168224,114.49703972742735,23.279999999999998,1.3964359765538144,-1.9394827391797784,-2.734521393505685,0.8202158267608426,1.2191912998669538,1.0466991998927695,0.9807656475504684
gamma,$\gamma$,1.168,0.2648318145088948,0.9298641100239263,-0.5296636290177896,-2.0,-0.0,1.8637967466975203,0.2884094999742144,3.4672921664834417,6.9345843329668835,0.0549236064326391,114.39862957443593,23.36,1.395716161730386,-1.9377395878072288,-2.7297154767486562,0.8163506387761646,1.2249638237548928,1.0475996112768975,0.9802600965167872
gamma,$\gamma$,1.172,0.2657387727777609,0.9293829046425696,-0.5314775455555218,-2.0,-0.0,1.8550201547585292,0.2870513838077991,3.4836968445676253,6.967393689135251,0.054970201716559836,114.30166000803976,23.439999999999998,1.3949938775593644,-1.9359715725874773,-2.7249131320420075,0.8125064554185274,1.2307594522247747,1.0484883584749272,0.979752811174243
gamma,$\gamma$,1.176,0.266645731046627,0.9289000541146099,-0.533291462093254,-2.0,-0.0,1.846291013138073,0.28570061024602483,3.500167532504995,7.00033506500999,0.05501618421225848,114.20612674514771,23.52,1.3942691240407499,-1.9341784784705247,-2.7201139499172635,0.8086830554955188,1.2365784013951575,1.0493654174983276,0.9792437915228352
gamma,$\gamma$,1.18,0.2675526893154931,0.9284155584400472,-0.5351053786309862,-2.0,-0.0,1.8376088239447803,0.2843571022436871,3.5167048479169845,7.033409695833969,0.05506155264950896,114.11202563020387,23.599999999999998,1.3935419011745416,-1.9323600896466562,-2.715317521606968,0.8048802209286707,1.2424208894662614,1.0502307641191133,0.9787330375625639
gamma,$\gamma$,1.184,0.26845964758435914,0.9279294176188817,-0.5369192951687183,-2.0,-0.0,1.8289730962801956,0.2830207838376863,3.5333094143838726,7.066618828767745,0.055106305745657225,114.01935263415379,23.68,1.3928122089607409,-1.93051618955878,-2.7105234390025923,0.8010977367024417,1.2482871367435135,1.0510843738722504,0.9782205492934297
gamma,$\gamma$,1.188,0.26936660585322525,0.9274416316511132,-0.5387332117064505,-2.0,-0.0,1.820383346124704,0.28169158012937506,3.5499818615122285,7.099963723024457,0.05515044220574758,113.92810385344065,23.759999999999998,1.392080047399346,-1.9286465609150285,-2.705731294613005,0.7973353908142495,1.254177365661377,1.0519262220580665,0.9777063267154315
