K,eps,alpha,beta,gamma,theta,b,a_H_dim,tau_mode_H,tau_mean_H,omega_0_dim,T_0,P_star,G_4,ell_1,applied_a_below_threshold,supercritical
74.91783581593008,0.17965062842000779,0.10993199929447964,0.0011998390365185758,0.01698223681022936,2.0,0.1889238041487369,0.44608247404850715,2.2417379255551286,4.483475851110257,0.05310183295502664,118.32332252073076,1.5758696530047338,-2.0015009270341646,-3.3856731426714215,True,True
80.08371602279435,0.14776218100437735,0.08315175671997795,0.0009948540115587098,0.021962490983147745,2.0,0.2756627115431137,0.2451124510401758,4.0797601091104605,8.159520218220921,0.05129985055347572,122.47960256004843,1.6419826654282408,-1.8924693747035417,-2.725499190282138,True,True
73.73885656631548,0.1706397250504405,0.11745191172233688,0.0009363062886544308,0.016158084100716168,2.0,0.23403215140583114,0.260496012602129,3.8388303529519248,7.6776607059038495,0.04847990932177529,129.60389974074113,1.3732735902910942,-1.8929881861401698,-3.3314726463566537,True,True
82.54819156445268,0.12854222652743386,0.08358583714462546,0.0008415951519451169,0.022514141537105795,2.0,0.32407430894309364,0.16594887534869296,6.025952257276784,12.051904514553568,0.04551676715072374,138.04111540640645,1.3763358887735528,-1.722185554076461,-2.431780412713809,False,True
87.00857929017893,0.13165682379748847,0.09240761160587348,0.0009663158005084782,0.016793462243772685,2.0,0.19973725817021973,0.3937135265084038,2.539917815037668,5.079835630075336,0.045174481707041546,139.08704803579846,1.3679000708072484,-2.025998884529288,-2.952292622682191,True,True
96.11236450939607,0.17818026370653578,0.0888231414629119,0.0011845374953332022,0.017772708598158698,2.0,0.15610813889024697,0.7028635096368879,1.4227513397538851,2.8455026795077702,0.055074867343378145,114.08443833383171,1.957125723981852,-2.0293121896199375,-3.2826532185269306,True,True
71.28161633718304,0.1596906665886008,0.10231961020072673,0.0011176748151684114,0.023098090419112115,2.0,0.2899232692087913,0.2256478060224264,4.431685012264703,8.863370024529406,0.053467612533303475,117.51385576204598,1.4295186147821857,-1.8123979755238337,-2.7065266908538144,True,True
74.25483805464349,0.1570239874158137,0.10742598339003558,0.0008669010569828233,0.017814812903399188,2.0,0.2767495847361199,0.19148357492606854,5.222380041662049,10.444760083324098,0.046548804094636596,134.9805957292798,1.349742989635066,-1.7581330681545497,-2.9653722597036056,True,True
100.4693908808093,0.16783299306203914,0.0852600425461235,0.001068580265551919,0.017464102374547548,2.0,0.1626692071337772,0.6336721577707027,1.5781031054260943,3.1562062108521887,0.05286396942092883,118.85572301901482,1.9163949944074072,-2.0298238882568933,-3.2221513280849923,True,True
84.73787059771632,0.1795871753507918,0.10717487583579163,0.0009797884740290598,0.019993826640585705,2.0,0.2408163943902444,0.3042983167532703,3.286248871402122,6.572497742804244,0.05535615232193384,113.50473332464604,1.578471244631625,-1.9187172312409861,-3.1123641492594176,True,True
80.83552947678801,0.150727870502996,0.08875828009621349,0.0009266276078303667,0.016652661132946802,2.0,0.22231876536258516,0.3055528078544407,3.2727567029146076,6.545513405829215,0.047139523740606315,133.28911301170416,1.6142499592394586,-1.9685897542088793,-3.1472670701838554,True,True
73.66950562991245,0.14317407327620876,0.09636992538506635,0.0008365417625769142,0.01920264831009866,2.0,0.3115916030169406,0.15204128965047756,6.577160732448832,13.154321464897665,0.0440049333518396,142.78365693552223,1.3414288568899084,-1.6175442478010709,-2.6314140372683807,False,True
98.59759045274076,0.15799202058172218,0.11731389774185112,0.0011446284445151764,0.016029599330026907,2.0,0.14203384081902293,0.7721915326654715,1.2950154951170898,2.5900309902341796,0.04950823925726361,126.91191206638898,1.3195772525594918,-2.0316534294670605,-3.2417334494095638,True,True
93.71614706620475,0.1258171527315822,0.11682334424373823,0.001000691371867374,0.02377884329554071,2.0,0.25355731508869606,0.3301022702028654,3.0293642009352033,6.058728401870407,0.05105207724302426,123.07403824666348,1.0077455295264972,-2.0271681205997725,-2.497964184963172,True,True
77.67280796959759,0.17813851641911568,0.0902278577659826,0.0010041792998561777,0.01773334872858519,2.0,0.22735812776294018,0.30718564090787026,3.2553604948608763,6.510720989721753,0.052405424303459666,119.89570527653923,1.8722624541889226,-1.9302686330138432,-3.280721367546872,True,True
100.8659054448545,0.16962868807255133,0.11465806913061455,0.0010145592857517525,0.020038228915674257,2.0,0.1958111924278128,0.4896582652568204,2.0422406215802584,4.084481243160517,0.05606197949378658,112.07569486332461,1.4227065067144724,-2.0206028316250944,-3.0569042561388216,True,True
87.21395157527964,0.1758113965544017,0.09818455477970166,0.0009309968494167017,0.02315135868968617,2.0,0.2851296020790461,0.2339010852752352,4.27531150111289,8.55062300222578,0.05613091289752136,111.93805664003445,1.6450461636332478,-1.788915485911689,-2.8015910811047795,True,True
91.11883698581222,0.15192833914750525,0.0960434624250802,0.0010544465684641062,0.02000348693664316,2.0,0.20819627800956414,0.4284141741121724,2.3341898107651504,4.668379621530301,0.05271227402142296,119.19776605778794,1.5133034228444466,-2.0218834995804174,-2.9137559301288722,True,True
90.45416695321022,0.15312774437803614,0.10376275347230562,0.0008955712947087855,0.020350358856926428,2.0,0.25121370501409296,0.2831189592863277,3.5320841900547766,7.064168380109553,0.051435930027880876,122.15556914736025,1.382616632930129,-1.939311715598449,-2.886721679714174,True,True
74.63643879444356,0.151694577671532,0.09032376624520708,0.0008599091490950406,0.02020080011568449,2.0,0.31474953153469315,0.15509794927066722,6.4475385051988185,12.895077010397637,0.046096816918948826,136.30410356157984,1.5130747535555833,-1.5853990073646824,-2.608601297633109,False,True
70.60972377369845,0.15480945327813345,0.10637125480394842,0.0010818426919704683,0.022910258885383176,2.0,0.29991719697081015,0.2048810502181288,4.880880876661553,9.761761753323105,0.051685899159533165,121.56478670876889,1.324458312505049,-1.7678508411031173,-2.647530822127366,True,True
77.47678569895099,0.15315921103149813,0.0830334079380114,0.000978236985120913,0.01971878663844904,2.0,0.2601743717707005,0.251280537398197,3.9796158124866188,7.9592316249732376,0.050019140385686084,125.61561951547728,1.7196904210075972,-1.8975988329068576,-2.905235254557439,True,True
91.81439511779311,0.14861265777984126,0.09322395663676601,0.0008624548959842238,0.022003603811670405,2.0,0.2778731902955185,0.2405637107777313,4.156902954178111,8.313805908356223,0.05132998287090334,122.4077031738353,1.4710569879978153,-1.8816341117055224,-2.7238918724467442,True,True
105.31316220488355,0.1723776173421014,0.09966148892521369,0.0009180659031719602,0.023349501285285613,2.0,0.24150220345832055,0.35717193364453315,2.7997720587845127,5.5995441175690255,0.059097948318517175,106.31816308267463,1.6287533443700823,-1.9712067343681765,-2.8748199372991072,True,True
104.99420984514448,0.14066564644099408,0.09910508490414484,0.0010119566297087784,0.018201398810621962,2.0,0.17130794923672718,0.5937968981458637,1.684077507178817,3.368155014357634,0.04933852172638831,127.34847107952722,1.3777054361169647,-2.04075983020393,-2.909134594043936,True,True
74.52527510257154,0.17251347950768095,0.0909753953508985,0.0009065448797964363,0.019795810880012907,2.0,0.293008621279843,0.18235355364571323,5.483852549113775,10.96770509822755,0.04997948170239819,125.71529542048246,1.7334631812718344,-1.6522705085005314,-2.85155952803403,True,True
91.77758295974192,0.1412685393585857,0.0956779779852203,0.0008260180842780013,0.02105969109628818,2.0,0.27779589578576264,0.23054921173614734,4.337468744609947,8.674937489219895,0.04898890185794576,128.25732092136056,1.36255771548854,-1.8848977947147854,-2.7177253234998595,True,True
87.86165168744867,0.14087996861258506,0.09444803220252365,0.001056097349011833,0.01772453100016638,2.0,0.19101674344182132,0.45782381956683305,2.1842463350774177,4.3684926701548354,0.04824149486968555,130.2444156042908,1.437188496204206,-2.031081457303101,-2.9656905608689064,True,True
80.31944401424465,0.15722042568656963,0.10547463762035446,0.0010990955253236832,0.020872976322815928,2.0,0.23644397241266013,0.3351384242923952,2.983841683063888,5.967683366127776,0.053576361796805645,117.27532621586495,1.4072662669756737,-1.9780531591060093,-2.902309425981335,True,True
88.83100357567362,0.1396969671932199,0.11845934743671996,0.0011164660433605196,0.022652086785548434,2.0,0.22840106752205772,0.39712857972344445,2.5180761371956355,5.036152274391271,0.05330997898596002,117.86133528273115,1.1177622679416759,-2.0310106193073523,-2.661096751971933,True,True
86.03633345584882,0.15104015836467508,0.1173040500907765,0.0010318551201181022,0.016791541114065393,2.0,0.1891428547282162,0.4418325771173122,2.263300742838813,4.526601485677626,0.04856523473488424,129.37619557445268,1.2415316746692757,-2.0199081439126063,-3.141004543724709,True,True
90.32997992060602,0.1313679392996483,0.10684248232084785,0.0008631285949332162,0.022496769470913076,2.0,0.28854445948662816,0.22636155457409088,4.417711310922668,8.835422621845336,0.04859730333319839,129.29082225201043,1.1271782278003084,-1.9009377358382111,-2.569301750982257,True,True
91.0038206953669,0.16215472249338644,0.08972924668025858,0.0010955858931299151,0.02245615014364179,2.0,0.2252315604304341,0.40392598749700975,2.4757010713686824,4.951402142737365,0.057064648778799916,110.10643965470005,1.715480066862624,-2.007860216290758,-2.852764567431251,True,True
88.9419592308953,0.1799980068512356,0.12277764927444984,0.0008861730396419417,0.016504542479699708,2.0,0.20940076534851823,0.34428865232528627,2.9045395288114033,5.809079057622807,0.05154085971225966,121.90687819832871,1.4017643501898858,-1.959870793510785,-3.422263796988812,True,True
82.07819761607361,0.1392226670221269,0.08710011202976373,0.0011889219978311518,0.016399970153434723,2.0,0.16805904217808307,0.556419947838232,1.7972037197536455,3.594407439507291,0.04661106605364246,134.80029184375587,1.55327566069426,-2.0357666329927837,-3.040317290251746,True,True
76.42121372394553,0.18142494409157506,0.09489542854198037,0.001074070806860604,0.017252321210774565,2.0,0.21018450287090007,0.3574200927476085,2.7978281587715554,5.595656317543111,0.05293258276720284,118.70165744250559,1.8273803249310792,-1.9652787120686253,-3.3679688560590377,True,True
97.43803473738011,0.12696262171193343,0.10787065214337928,0.0009582457848116038,0.022599187289140628,2.0,0.24204013577635455,0.34844445933400875,2.8698978365485472,5.7397956730970945,0.0503739095475822,124.7309443243553,1.1080373930696514,-2.031080966050417,-2.55957267040577,True,True
77.22986042307181,0.12973760521550184,0.1204457888693568,0.0010462808071898019,0.022774344248405277,2.0,0.28184632232091616,0.2437443467421542,4.102659254935883,8.205318509871766,0.04909304349735296,127.98524718717772,0.9915796547147536,-1.936286842931231,-2.5585011655034933,True,True
75.97083979892685,0.1256352743214737,0.11946102302690559,0.001105241998394336,0.0200368728440561,2.0,0.23863032650433286,0.31768281139163573,3.1477938501595903,6.295587700319181,0.047145731261976055,133.27156327824522,0.9917966705172159,-2.0141200293704817,-2.68364192932161,True,True
81.47844156713643,0.1658412322914274,0.10632578230927488,0.001070521846365576,0.021144452429209114,2.0,0.24241427737046167,0.31947701492060243,3.1301156367963547,6.2602312735927095,0.05496664577287728,114.30905449719035,1.4680881874947829,-1.9529175228438367,-2.9460979835862213,True,True
87.91832143960858,0.18448941782851086,0.08750946897641923,0.0009590275343537096,0.02023098626495202,2.0,0.23994217493568698,0.31029096673080603,3.2227815412607654,6.445563082521531,0.05645055024092118,111.30423495190107,1.9868472460452504,-1.9170745490912593,-3.132652967829866,True,True
104.47436856399071,0.14247000709473562,0.09937352788182942,0.0010567057086325088,0.021539243107520232,2.0,0.1951042049080494,0.5335140561681466,1.8743648615039148,3.7487297230078296,0.05351864502266087,117.4018008961019,1.3791076605636736,-2.0461589257968575,-2.7235020295431718,True,True
89.33704949876164,0.1488151777304091,0.08869113949316283,0.0010679770146120205,0.021518170907396397,2.0,0.22553390612640378,0.38653111161820486,2.587113869860358,5.174227739720716,0.053569343121015876,117.29069167388427,1.5925560742996414,-2.01513028198348,-2.799007357490387,True,True
88.59142935663537,0.17636015146351366,0.12083709028283876,0.0008375017143015505,0.017293580914827127,2.0,0.233081345696034,0.2821935388944897,3.5436672431181826,7.087334486236365,0.05113650499516908,122.87083968239843,1.380197490211321,-1.9071759906471957,-3.2887449641884157,True,True
92.81667311964564,0.1287447785075926,0.0990987008499784,0.0010764589411049398,0.019413875175889876,2.0,0.19430714286936776,0.4851163503924167,2.0613611542696666,4.122722308539333,0.0483182926184569,130.03740336593555,1.250107056055905,-2.0462125027301346,-2.726081170993487,True,True
74.1146709223827,0.12692844365453954,0.10211080798266177,0.0010144221294260012,0.01981676541593147,2.0,0.26357843137542036,0.24810164622391312,4.030606064973444,8.061212129946888,0.045964250966855254,136.69721957854554,1.156687243979115,-1.9528367322184195,-2.696340328820324,True,True
89.59007703455956,0.1517580722627049,0.10295039358491892,0.0011618531680108132,0.020676780435151716,2.0,0.19864231116472877,0.4914295887026984,2.0348795086593228,4.0697590173186455,0.05391980480025249,116.52833927080842,1.4159235400064147,-2.0342045779179094,-2.8626491367727063,True,True
83.27183138555327,0.14764463570153027,0.0946490760336287,0.0009033725582817434,0.018405694563348694,2.0,0.2446736500001388,0.2716563983119198,3.6811207327124524,7.362241465424905,0.048222895019331295,130.29465163094878,1.4665315987299066,-1.9400639629867946,-2.9699589472803956,True,True
104.50800333517014,0.1377870127453078,0.08803570407652342,0.0010743304129904928,0.019088917162284422,2.0,0.17001759659054494,0.6333498371067072,1.5789062243518337,3.1578124487036674,0.050067807658507255,125.49351771171432,1.5198849725815529,-2.044743016559085,-2.8135746826097967,True,True
95.45415508427259,0.15423812937742865,0.11384761750009086,0.0011947941838345055,0.019701379320544995,2.0,0.17274627653444619,0.6313325078245879,1.5839513847397895,3.167902769479579,0.05371014189831972,116.98321927866944,1.314348688764759,-2.039719025586066,-2.9287061609102585,True,True
75.88683914291153,0.14702357096993632,0.09682568595407702,0.0008797084699156882,0.019614659883486082,2.0,0.293816069443712,0.1830882170513154,5.461847933773494,10.923695867546988,0.046617047250540125,134.78299630199737,1.3873522925539403,-1.743581071727693,-2.749503996502309,True,True
77.08012117456464,0.1427365391922617,0.08361637825285789,0.0010469918543039173,0.02004273170924221,2.0,0.24835403566098158,0.28756711464351503,3.477449086066946,6.954898172133892,0.049563289423992775,126.77095043933866,1.6017506523995793,-1.963495796207912,-2.827320360758796,True,True
74.1253199786376,0.12559916248657527,0.08550414120732279,0.0008024756525067631,0.01912365392508491,2.0,0.3214936727748255,0.14112177450831628,7.086078696814219,14.172157393628439,0.04095940260483814,153.40031610806292,1.317099497720395,-1.6360536621262038,-2.5084224461061035,False,True
99.81763659965843,0.18425819961462828,0.11391481857413983,0.0009335114509213221,0.02179144281260832,2.0,0.2338616736846134,0.35678288038307576,2.8028250652786526,5.605650130557305,0.059132491040204946,106.25605646999662,1.529044987840669,-1.9561824053459698,-3.047754642044352,True,True
89.65424182888549,0.16799577154446269,0.08861824319217255,0.0010511528062548076,0.01627518813339531,2.0,0.17269880051968464,0.5194439651374634,1.9251354662198537,3.8502709324397073,0.050771889638099844,123.75322943396236,1.8391847171515816,-2.0198297858735494,-3.341641070334339,True,True
100.45764229256044,0.1261635541907255,0.0844627161962514,0.0009000580851439982,0.02234062460887214,2.0,0.2470823893694155,0.32837699703904694,3.0452802998289528,6.0905605996579055,0.04971193070267161,126.3918986522468,1.402527783748202,-2.0228200500710356,-2.566850285212398,True,True
88.71141261988704,0.1726701880623115,0.09382377835950294,0.0009051724999133407,0.020063044026845854,2.0,0.2498538121647716,0.28017701423926683,3.569172163231119,7.138344326462238,0.05392787327543977,116.51090476139953,1.7254785683271958,-1.900385176875755,-3.042395758923888,True,True
97.4598370476985,0.13794660542629136,0.11459391165936726,0.0010062617463701482,0.023855526776537316,2.0,0.24324973012916196,0.3631694661891717,2.7535354513507175,5.507070902701435,0.053843851392302675,116.69271689725018,1.1325579467549427,-2.0236202704378745,-2.5922323511449723,True,True
78.83653279597156,0.18464114856227704,0.0848912981275453,0.0011184987546451384,0.017526375793546448,2.0,0.19876005060224175,0.411657428913637,2.429204308638369,4.858408617276738,0.05431843918253181,115.67315633031272,2.089104548085196,-1.9874357256003703,-3.377880703046469,True,True
95.00014750474118,0.1547728107634306,0.09541183255533094,0.0009058743836879507,0.016520729861670354,2.0,0.19197159420040139,0.4204350389790348,2.3784887254600715,4.756977450920143,0.04864157413420133,129.17314908116208,1.5623738689975015,-2.0126115784823524,-3.201968239322618,True,True
101.5610985715262,0.1439628760994162,0.0834644052844358,0.000930538796673981,0.01925780339345004,2.0,0.20377217167687436,0.43265452727197773,2.311312922819306,4.622625845638612,0.05050810483420643,124.39954593038544,1.6532208074059145,-2.0281711108374454,-2.89044052728111,True,True
85.79293319582969,0.1640085960228765,0.12254159927457886,0.0010772576166807777,0.017637972613450036,2.0,0.19084358853299596,0.4547703046651191,2.1989122634917284,4.397824526983457,0.05178133848923161,121.34072796295581,1.2896452693101452,-2.014653721573149,-3.1905367646704343,True,True
71.91071002873241,0.1735767586149331,0.11218436372438108,0.0011771741208645122,0.020348179696063222,2.0,0.24037609820801362,0.312077477800841,3.204332485147075,6.40866497029415,0.05506802607762658,114.09861138517115,1.457844676574869,-1.9353452746205297,-3.0501452793660557,True,True
81.66633763162561,0.13329206892177284,0.10287436380242189,0.0008178166049756888,0.0173077425627537,2.0,0.2591441579579656,0.22287420447645825,4.486835981530684,8.973671963061369,0.043794821076573356,143.46868311651983,1.2086660160248197,-1.9046206931450067,-2.8984115753850985,True,True
74.18470620006825,0.17341614673916939,0.11583438477468096,0.0010312560629432029,0.021290779431335897,2.0,0.2782983713932456,0.22753456761106378,4.3949366045749585,8.789873209149917,0.053718669969746315,116.96464768614335,1.3811535265914001,-1.7908735705114756,-2.8906746394691583,True,True
97.38791478837497,0.12453751252630824,0.10043967272199958,0.0011204745505085953,0.0189421108860131,2.0,0.1735886440386202,0.6021923584110889,1.6605989531958594,3.3211979063917187,0.0473903617227122,132.58361149348056,1.2025608828524235,-2.049747615334024,-2.6932741177842825,True,True
86.89018988254517,0.12554150930856756,0.1193386448960985,0.0008409759806518353,0.018322145494209987,2.0,0.25073905760083415,0.257562621384864,3.8825509486710255,7.765101897342051,0.04441224179105156,141.47417589817678,0.9858391244875625,-1.9680135769344902,-2.78152357125428,True,True
96.66861639933367,0.13969494838273055,0.09141025797097994,0.0010796851047181373,0.016288858938118957,2.0,0.15606591026188207,0.6456906720140619,1.5487292032278606,3.097458406455721,0.0467486846790722,134.40346718444368,1.4909974203129657,-2.0368537059225966,-3.0432746425420674,True,True
79.95405669422739,0.1570328538969449,0.08608250727720321,0.0010487154606050417,0.022773118654621848,2.0,0.27159660353709675,0.26329506681952464,3.798020267069603,7.596040534139206,0.054049526341577066,116.24866548268542,1.6896507173858044,-1.8987317568759545,-2.7582412534264167,True,True
74.03777224340497,0.12446451646460978,0.10761136053372833,0.0011120200580943768,0.021743745729800396,2.0,0.26409999762084774,0.2729132494341341,3.664168017028956,7.328336034057912,0.04791855473073521,131.12217892392982,1.0759390471055221,-1.9861395182694779,-2.5794172650005414,True,True
103.20731609653902,0.16976478272514336,0.10285320166550826,0.0010452493725990504,0.019552470513912908,2.0,0.18124717229289117,0.5645437305229981,1.771341963311844,3.542683926623688,0.055835352802663725,112.53059203164622,1.596332595499502,-2.028943312980318,-3.084453696451829,True,True
72.93888360115095,0.16018665611426658,0.10529044317125873,0.0009853028745369005,0.019822034632466054,2.0,0.2758159448630984,0.2170490441191611,4.607253646558308,9.214507293116617,0.050043745332757336,125.55385823744044,1.4056408371698856,-1.8085927598621192,-2.894591767146846,True,True
73.07741177456334,0.16425427937934955,0.09816036749525282,0.0010139074070462596,0.016907284165378792,2.0,0.22818778827766645,0.29094365457633253,3.437091630185865,6.87418326037173,0.049165888281044595,127.79562267365775,1.5861963210602135,-1.9365202698621142,-3.234780785526235,True,True
98.86004561680762,0.16776283762531177,0.10674951309574571,0.0011789289346983663,0.018674294758363803,2.0,0.16022702763170973,0.7001372771519064,1.4282913260495247,2.8565826520990494,0.05474488648301611,114.77209490842333,1.531209912056763,-2.0341747074382917,-3.1168109303812086,True,True
103.79429663777333,0.18385413612449705,0.08379875417916696,0.0009772706924373366,0.02078130381474367,2.0,0.20487285828903246,0.4590271684393049,2.1785202897684814,4.357040579536963,0.05902284250724819,106.45345158373203,2.101907704646018,-2.004354686515845,-3.121748154802979,True,True
83.33329995937783,0.17638980487493663,0.10984423715876379,0.00104272392720398,0.018429274987046815,2.0,0.21209006779572903,0.37557100790287745,2.66261233949826,5.32522467899652,0.054021095089179544,116.30984704784542,1.533584358229931,-1.9792095831777898,-3.231259858829319,True,True
96.70274746676601,0.15065078209098112,0.10597320731233932,0.0009304382766657932,0.020695916110396152,2.0,0.23001612029853105,0.35471432351297044,2.8191700580239867,5.638340116047973,0.05258452768882736,119.4873394006841,1.3463802990535583,-1.998375150708906,-2.8625984923455396,True,True
70.8767614713004,0.14193342283643182,0.1150174012996525,0.0009201530888047029,0.02348295305454441,2.0,0.36007150687152717,0.12353209837805708,8.095062037557271,16.190124075114543,0.0444803017974779,141.25770404588064,1.074024814336,-1.3450188719090976,-2.145928923086567,False,True
95.63496195150421,0.13321514022706585,0.08664012080251433,0.0010005165292797204,0.017988732148378428,2.0,0.18800075695744897,0.48159782156794034,2.0764213524560704,4.152842704912141,0.047387739751654424,132.590947365457,1.4832244600461628,-2.0391225247658187,-2.866163215427081,True,True
94.38460303457384,0.14794324343979334,0.10421258082347834,0.0008248552310215199,0.01907759920929188,2.0,0.24504442941966717,0.28114812117443533,3.5568439718633607,7.113687943726721,0.04920450893681156,127.69531579409632,1.3343852352138874,-1.948699462826934,-2.9295782566413844,True,True
96.7948306597555,0.13684167189177768,0.08379345469633817,0.001036202665803444,0.020766447009696463,2.0,0.20704527724925673,0.45200805098850066,2.212349974326985,4.42469994865397,0.05116201307478197,122.80957940407161,1.5630764744072974,-2.0405879178413,-2.728953040915454,True,True
100.23053081266205,0.13947925964845667,0.08524123607174224,0.0011120067984270612,0.021025384321206608,2.0,0.18864116516912824,0.5599332487224015,1.7859271659286138,3.5718543318572276,0.05248594608030367,119.71176622340563,1.578060433660368,-2.0478150751643325,-2.720992493341535,True,True
98.76490419208963,0.17217024656340976,0.1053641021552994,0.001039098258413522,0.02177414318522537,2.0,0.21216894202214845,0.4465611364552674,2.23933503917928,4.47867007835856,0.05832636667220121,107.72461350955709,1.5604924820290822,-2.0113590465212448,-2.9686075331360806,True,True
73.9484445515893,0.15849884959375926,0.08968746683043102,0.0010265310063043956,0.018810140489098685,2.0,0.24779407861797093,0.26842259326599993,3.7254688133089657,7.4509376266179315,0.05020879847256724,125.14112064666419,1.6587236041191686,-1.914856996386536,-3.0224048403553514,True,True
72.27929916716712,0.13478083574354788,0.1149647750426974,0.0008694927952274704,0.020807138869868055,2.0,0.331079617742633,0.14100165614593474,7.092115279589439,14.184230559178879,0.043423135182400166,144.69672170806828,1.0438589369093683,-1.5669552416334318,-2.431831973358831,False,True
84.53220679505647,0.14921045810925393,0.09042925252031322,0.0008179558698888987,0.02119039741149775,2.0,0.3064693318444348,0.17749496538951773,5.633962618632431,11.267925237264862,0.048015087837488105,130.85856113490115,1.4950482629952253,-1.698189429608151,-2.6386250047666344,False,True
103.48165145090215,0.14418955075442844,0.0891136252015962,0.0011765201820740968,0.019275696624741198,2.0,0.1583242174083237,0.742493823685478,1.346812549950048,2.693625099900096,0.0516780591917025,121.58322904255706,1.5774828453637992,-2.0427567707673524,-2.84979917671525,True,True
72.51295254041374,0.15082407289877772,0.09342014769086465,0.0011615810820852389,0.023596985912628612,2.0,0.28015050784907575,0.25393772272407905,3.937973410459262,7.875946820918524,0.05359161763993826,117.24194162963923,1.4877599049732286,-1.8957594563684728,-2.667638849482909,True,True
83.59660951806707,0.13556787910384602,0.10135363374504966,0.0011531091304091386,0.023225735355336504,2.0,0.24094082796872965,0.36128720933822894,2.7678809937160618,5.5357619874321236,0.05275160503322112,119.10889352509095,1.2599235216832425,-2.0250641226138613,-2.602135498807669,True,True
103.62466983744189,0.153368453262323,0.08620648514261985,0.00099101003081243,0.018450224843160067,2.0,0.17966374697167325,0.5432786171484753,1.8406761621665393,3.6813523243330786,0.05162618094919078,121.70540589402385,1.7216554324048603,-2.0333082211026254,-3.0202247303842373,True,True
93.60905788033264,0.14213601224280276,0.10326597363489835,0.0008480257216910889,0.016178417753408118,2.0,0.2038023305092867,0.36161981944035715,2.765335156539816,5.530670313079632,0.045832218626120795,137.09101360409946,1.3192374289147297,-2.006821608044707,-3.111802452517519,True,True
80.23809278186104,0.17475625867163386,0.10417686357777155,0.0008394073246945968,0.017337589325671067,2.0,0.2574158947284949,0.22175423135740677,4.509496814914324,9.018993629828648,0.049400863791593815,127.18776201335876,1.5663400594435108,-1.8034841799345207,-3.1899254756803135,True,True
94.84227573962444,0.18130836731271982,0.08439915102307592,0.0009134362359816361,0.01855642388225241,2.0,0.21419734436662455,0.3694449418245855,2.7067632731991917,5.4135265463983835,0.05482299484950818,114.6085748220658,2.0496633703792684,-1.970880145981134,-3.259007122994668,True,True
98.43841699908778,0.16566301330129604,0.1191065513946832,0.001052822541755251,0.016322762231836537,2.0,0.15749757029900271,0.6335155592200061,1.5784931963331967,3.1569863926663935,0.05085823503813746,123.54312536539983,1.356379309752854,-2.0282808868874294,-3.3034092049323913,True,True
79.1616119960195,0.15592426338506368,0.11225018215962088,0.0009031433020962711,0.021578047421734886,2.0,0.30181501967922686,0.18796405994825355,5.320165994899768,10.640331989799536,0.049821497887409374,126.11393823162109,1.2625437209021786,-1.713416322503368,-2.681203790400273,True,True
77.849870519688,0.1738832701853624,0.12278575681301807,0.0008256726870991592,0.02190212296723401,2.0,0.34073786651141547,0.12945739395752778,7.724549131029772,15.449098262059543,0.047549299688807806,132.1404384144595,1.2517333253825758,-1.2614233828871906,-2.306452716866572,False,True
71.90939175261516,0.1628999431358318,0.08350632673131224,0.0010396324901701792,0.017043898184181876,2.0,0.22798352929413537,0.2941811991992705,3.399265495966065,6.79853099193213,0.049205067199903765,127.69386700871887,1.8493565933956149,-1.9413043636377767,-3.213473616052235,True,True
92.83298368578299,0.13386490086651717,0.10217411113098074,0.0009438585571513403,0.017243960831292305,2.0,0.19680122667872826,0.41767794915606093,2.39418911632886,4.78837823265772,0.046249075323487945,135.85537144758055,1.2594209538115575,-2.0294789431756244,-2.9370965326188507,True,True
85.53939544884999,0.18307751408870263,0.1059864940908526,0.0011397638314137545,0.023463751246354202,2.0,0.24066691889739752,0.360742034436475,2.772063980739387,5.544127961478774,0.06095948420898438,103.07149722001016,1.6273164081655622,-1.959015037094835,-2.941721109582903,True,True
85.27096726722912,0.13262487878366525,0.10496747000105432,0.0011648826310885368,0.019458241443900855,2.0,0.19589359155075786,0.47748163722041553,2.0943213770928306,4.188642754185661,0.04903529388384953,128.13597736484746,1.2150001519629179,-2.0431133228492957,-2.7629859568704087,True,True
103.61970106148266,0.1651757454042736,0.1082775590629645,0.0011693606137461393,0.02003600327801472,2.0,0.16535612910371864,0.7037350513946026,1.4209893311670132,2.8419786623340264,0.056196452214354604,111.80750847425621,1.4837737781802303,-2.0379566484641063,-2.9950379005035193,True,True
94.35094389148624,0.17994021995250453,0.11852911112545159,0.0009173484465565552,0.01733761247817154,2.0,0.20031280501629056,0.40043991093444253,2.4972535771133804,4.994507154226761,0.05329188897469147,117.90134348894061,1.4571954301050707,-1.987117176248324,-3.354753496684373,True,True
74.02741544841099,0.15278416767273265,0.12208005094648545,0.0008921131517868629,0.022260842853236647,2.0,0.3370769650387692,0.14105310846259567,7.089528269879845,14.17905653975969,0.046693462413580286,134.56242014197238,1.109310612067894,-1.456442194020489,-2.38278869112254,False,True
84.92524673890341,0.1575908836312337,0.12343469994879833,0.0010759308401255684,0.01936143661156259,2.0,0.21189290016188078,0.397838976568226,2.5135797619077893,5.027159523815579,0.052590532518980916,119.47369623823197,1.2193919008703813,-2.0072404531401937,-3.007411995272668,True,True
80.36754529310963,0.17768342818670885,0.0916114254028842,0.0010869407825175683,0.020030695242239542,2.0,0.2293028411153803,0.34249690086154316,2.919734448646171,5.839468897292342,0.05581067463850419,112.58035040566901,1.8375532263887842,-1.956219055848915,-3.113989486588277,True,True
